price,area,status,bhk,bathroom,age,location,builder
57.41,990,0,2,2.0,0.0,Medavakkam,The Nest Builder
62.91,1085,0,2,2.0,0.0,Medavakkam,The Nest Builder
56.25,970,0,2,2.0,0.0,Medavakkam,The Nest Builder
56.83,980,0,2,2.0,0.0,Medavakkam,The Nest Builder
30.99,638,1,2,2.0,1.0,Chromepet,Doshi Housing
59.22,1245,1,3,2.0,1.0,Chromepet,Doshi Housing
43.47,895,1,2,2.0,1.0,Chromepet,Doshi Housing
61.55,1294,1,3,2.0,1.0,Chromepet,Doshi Housing
58.32,1226,1,3,2.0,1.0,Chromepet,Doshi Housing
49.79,1025,1,2,2.0,1.0,Chromepet,Doshi Housing
46.83,964,1,2,2.0,1.0,Chromepet,Doshi Housing
58.84,1237,1,3,2.0,1.0,Chromepet,Doshi Housing
69.92,1470,1,3,3.0,1.0,Chromepet,Doshi Housing
44.64,919,1,2,2.0,1.0,Chromepet,Doshi Housing
63.88,1343,1,3,2.0,1.0,Chromepet,Doshi Housing
60.74,1277,1,3,2.0,1.0,Chromepet,Doshi Housing
44.59,918,1,2,2.0,1.0,Chromepet,Doshi Housing
45.9,945,1,2,2.0,1.0,Chromepet,Doshi Housing
31.38,646,1,2,2.0,1.0,Chromepet,Doshi Housing
59.98,1261,1,3,3.0,1.0,Chromepet,Doshi Housing
63.22,1329,1,3,3.0,1.0,Chromepet,Doshi Housing
56.98,1198,1,3,3.0,1.0,Chromepet,Doshi Housing
47.65,981,1,2,2.0,1.0,Chromepet,Doshi Housing
84.88,1307,1,3,2.0,3.0,Karapakkam,Doshi Housing
33.77,538,1,1,2.0,3.0,Karapakkam,Doshi Housing
85.34,1314,1,3,2.0,3.0,Karapakkam,Doshi Housing
66.7,1027,1,2,2.0,3.0,Karapakkam,Doshi Housing
88.2,1358,1,3,2.0,3.0,Karapakkam,Doshi Housing
66.5,1024,1,2,2.0,3.0,Karapakkam,Doshi Housing
162.0,2686,1,4,2.0,3.0,Karapakkam,Doshi Housing
101.0,1561,1,3,2.0,3.0,Karapakkam,Doshi Housing
84.17,1296,1,3,2.0,3.0,Karapakkam,Doshi Housing
101.0,1566,1,3,2.0,3.0,Karapakkam,Doshi Housing
118.0,1829,1,3,2.0,3.0,Karapakkam,Doshi Housing
101.0,1564,1,3,2.0,3.0,Karapakkam,Doshi Housing
87.55,1348,1,3,2.0,3.0,Karapakkam,Doshi Housing
126.0,1944,1,3,2.0,3.0,Karapakkam,Doshi Housing
162.0,2640,1,4,2.0,3.0,Karapakkam,Doshi Housing
34.46,549,1,1,2.0,3.0,Karapakkam,Doshi Housing
162.0,2630,1,4,2.0,3.0,Karapakkam,Doshi Housing
162.0,2616,1,4,2.0,3.0,Karapakkam,Doshi Housing
103.0,1599,1,3,2.0,3.0,Karapakkam,Doshi Housing
80.09,1045,0,2,2.0,0.0,East Tambaram,The Nest Builder
47.19,640,0,1,2.0,0.0,East Tambaram,The Nest Builder
82.21,1075,0,2,2.0,0.0,East Tambaram,The Nest Builder
69.1,890,0,2,2.0,0.0,East Tambaram,The Nest Builder
85.05,1115,0,2,2.0,0.0,East Tambaram,The Nest Builder
74.42,965,0,2,2.0,0.0,East Tambaram,The Nest Builder
115.0,1290,0,3,2.0,0.0,East Tambaram,The Nest Builder
91.2,1010,0,2,2.0,0.0,East Tambaram,The Nest Builder
76.9,1000,0,2,2.0,0.0,East Tambaram,The Nest Builder
114.0,1275,0,3,2.0,0.0,East Tambaram,The Nest Builder
118.0,1315,0,3,2.0,0.0,East Tambaram,The Nest Builder
120.0,1320,0,3,2.0,0.0,East Tambaram,The Nest Builder
115.0,1290,0,3,2.0,0.0,East Tambaram,The Nest Builder
91.2,1010,0,2,2.0,0.0,East Tambaram,The Nest Builder
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
62.75,1004,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
63.18,1011,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
57.87,926,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
54.81,877,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
57.87,926,0,2,2.0,0.0,Sholinganallur,Grandstyle constructions
115.0,1385,1,3,2.0,1.0,Sembakkam,The Nest Builder
110.0,1320,1,3,2.0,1.0,Sembakkam,The Nest Builder
88.73,1050,1,2,2.0,1.0,Sembakkam,The Nest Builder
82.87,975,1,2,2.0,1.0,Sembakkam,The Nest Builder
47.07,585,1,1,2.0,1.0,Sembakkam,The Nest Builder
86.78,1025,1,2,2.0,1.0,Sembakkam,The Nest Builder
124.0,1500,1,3,2.0,1.0,Sembakkam,The Nest Builder
12.83,391,0,1,2.0,0.0,Thandalam,Other
21.0,667,0,2,2.0,0.0,Thandalam,Other
20.97,666,0,2,2.0,0.0,Thandalam,Other
20.77,659,0,2,2.0,0.0,Thandalam,Other
12.89,394,0,1,2.0,0.0,Thandalam,Other
22.19,707,0,2,2.0,0.0,Thandalam,Other
21.21,674,0,2,2.0,0.0,Thandalam,Other
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions
84.13,1325,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.34,1155,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.34,1155,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.21,1153,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.21,1153,0,2,2.0,0.0,Medavakkam,Krishna Constructions
98.42,1550,0,3,3.0,0.0,Medavakkam,Krishna Constructions
98.42,1550,0,3,3.0,0.0,Medavakkam,Krishna Constructions
83.69,1318,0,2,2.0,0.0,Medavakkam,Krishna Constructions
83.69,1318,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.46,1157,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.46,1157,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.4,1156,0,2,2.0,0.0,Medavakkam,Krishna Constructions
73.4,1156,0,2,2.0,0.0,Medavakkam,Krishna Constructions
99.06,1560,0,3,2.0,0.0,Medavakkam,Krishna Constructions
99.06,1560,0,3,2.0,0.0,Medavakkam,Krishna Constructions
84.96,1338,0,2,2.0,0.0,Medavakkam,Krishna Constructions
84.96,1338,0,2,2.0,0.0,Medavakkam,Krishna Constructions
58.43,1113,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
54.96,1047,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
58.43,1113,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
54.96,1047,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
54.81,1044,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
50.76,967,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
50.76,967,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
58.9,1122,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
58.9,1122,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
57.01,1086,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
57.01,1086,0,2,2.0,0.0,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd
72.63,1089,1,2,2.0,4.0,Madipakkam,Other
74.25,1114,1,2,2.0,4.0,Madipakkam,Other
92.56,1420,1,3,2.0,4.0,Madipakkam,Other
96.94,1491,1,3,2.0,4.0,Madipakkam,Other
93.47,1435,1,3,2.0,4.0,Madipakkam,Other
85.28,1303,1,3,2.0,4.0,Madipakkam,Other
33.0,601,1,1,2.0,3.0,Ambattur,Other
66.82,1310,0,3,2.0,0.0,Sithalapakkam,The Nest Builder
64.08,1250,0,3,2.0,0.0,Sithalapakkam,The Nest Builder
54.14,1050,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
69.33,1365,0,3,2.0,0.0,Sithalapakkam,The Nest Builder
39.49,800,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
53.45,1035,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
29.72,625,0,1,2.0,0.0,Sithalapakkam,The Nest Builder
71.39,1410,0,3,2.0,0.0,Sithalapakkam,The Nest Builder
31.28,660,0,1,2.0,0.0,Sithalapakkam,The Nest Builder
55.74,1085,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
65.45,1280,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
29.27,615,0,1,2.0,0.0,Sithalapakkam,The Nest Builder
54.59,1060,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
52.54,1015,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
30.61,645,0,1,2.0,0.0,Sithalapakkam,The Nest Builder
54.82,1065,0,2,2.0,0.0,Sithalapakkam,The Nest Builder
162.0,1250,0,3,2.0,0.0,Anna Nagar,India Builders Limited
47.38,1030,1,2,2.0,3.0,Kolapakkam,Ram
47.15,1025,1,2,2.0,3.0,Kolapakkam,Ram
42.55,925,1,2,2.0,3.0,Kolapakkam,Ram
44.39,965,1,2,2.0,3.0,Kolapakkam,Ram
50.6,1100,1,2,2.0,3.0,Kolapakkam,Ram
42.78,930,1,2,2.0,3.0,Kolapakkam,Ram
45.54,990,1,2,2.0,3.0,Kolapakkam,Ram
55.79,1213,1,3,2.0,3.0,Kolapakkam,Ram
49.91,1085,1,2,2.0,3.0,Kolapakkam,Ram
46.92,1020,1,2,2.0,3.0,Kolapakkam,Ram
48.99,1065,1,2,2.0,3.0,Kolapakkam,Ram
33.29,1009,0,2,2.0,0.0,Thaiyur,Other
39.5,1197,0,3,2.0,0.0,Thaiyur,Other
33.42,1013,0,2,2.0,0.0,Thaiyur,Other
72.2,1313,1,2,2.0,1.0,Other,Other
49.05,892,1,2,2.0,1.0,Other,Other
64.77,1178,1,2,2.0,1.0,Other,Other
32.3,718,0,2,2.0,0.0,Poonamallee,Other
38.6,858,0,2,2.0,0.0,Poonamallee,Other
33.42,743,0,2,2.0,0.0,Poonamallee,Other
38.96,866,0,2,2.0,0.0,Poonamallee,Other
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers
42.28,588,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers
73.82,1085,0,2,2.0,0.0,Pallavaram,Radiance Realty Developers
71.08,1021,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers
71.08,1021,0,2,1.0,0.0,Pallavaram,Radiance Realty Developers
108.0,1564,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers
108.0,1564,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers
94.51,1400,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers
94.51,1400,0,3,2.0,0.0,Pallavaram,Radiance Realty Developers
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
51.24,1046,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
76.86,1569,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
64.17,1310,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
51.73,1056,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
51.73,1056,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
51.58,1053,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
51.58,1053,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
69.66,1422,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
48.69,994,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
48.59,992,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
63.34,1293,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
76.47,1561,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
63.83,1303,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
57.41,1172,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
48.74,995,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
81.71,1668,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
81.71,1668,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
72.01,1470,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
72.01,1470,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
62.31,1272,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
82.0,1674,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
82.0,1674,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
75.54,1542,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
75.54,1542,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
62.7,1280,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
63.0,1286,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
63.0,1286,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
74.56,1522,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
74.56,1522,0,3,2.0,0.0,Madhavaram,Radiance Realty Developers
49.43,1009,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
49.43,1009,0,2,2.0,0.0,Madhavaram,Radiance Realty Developers
67.32,1030,1,2,2.0,1.0,Selaiyur,Other
67.32,1030,1,2,2.0,1.0,Selaiyur,Other
79.71,1226,1,3,2.0,1.0,Selaiyur,Other
79.71,1226,1,3,2.0,1.0,Selaiyur,Other
67.32,1030,1,2,2.0,1.0,Selaiyur,Other
67.32,1030,1,2,2.0,1.0,Selaiyur,Other
79.71,1226,1,3,2.0,1.0,Selaiyur,Other
79.71,1226,1,3,2.0,1.0,Selaiyur,Other
50.21,1152,1,2,3.0,1.0,Padur,Pacifica Companies
50.08,1149,1,2,2.0,1.0,Padur,Pacifica Companies
50.08,1149,1,2,2.0,1.0,Padur,Pacifica Companies
49.99,1147,1,2,1.0,1.0,Padur,Pacifica Companies
49.99,1147,1,2,1.0,1.0,Padur,Pacifica Companies
59.33,1361,1,2,1.0,1.0,Padur,Pacifica Companies
59.33,1361,1,2,1.0,1.0,Padur,Pacifica Companies
56.46,1295,1,2,1.0,1.0,Padur,Pacifica Companies
56.46,1295,1,2,1.0,1.0,Padur,Pacifica Companies
54.96,1261,1,2,1.0,1.0,Padur,Pacifica Companies
54.96,1261,1,2,1.0,1.0,Padur,Pacifica Companies
59.16,1357,1,2,2.0,1.0,Padur,Pacifica Companies
59.16,1357,1,2,2.0,1.0,Padur,Pacifica Companies
55.24,1267,1,2,2.0,1.0,Padur,Pacifica Companies
55.24,1267,1,2,2.0,1.0,Padur,Pacifica Companies
55.14,1265,1,2,3.0,1.0,Padur,Pacifica Companies
55.14,1265,1,2,3.0,1.0,Padur,Pacifica Companies
55.05,1263,1,2,2.0,1.0,Padur,Pacifica Companies
55.05,1263,1,2,2.0,1.0,Padur,Pacifica Companies
65.8,1535,0,3,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd
39.75,885,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd
70.4,1650,0,3,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd
56.98,1315,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd
47.68,1080,0,2,2.0,0.0,Perumbakkam,BSCPL Infrastructure Ltd
162.0,1652,1,3,2.0,1.0,Adyar,Other
162.0,1627,1,3,2.0,1.0,Adyar,Other
62.09,910,1,2,2.0,2.0,Gowrivakkam,The Nest Builder
85.25,1270,1,3,2.0,2.0,Gowrivakkam,The Nest Builder
51.44,973,0,2,2.0,0.0,Perumbakkam,Saradeuz Realty Constructions
54.52,806,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd
49.77,734,1,2,2.0,1.0,East Tambaram,VGK Builders Pvt Ltd
